audio_file,Label
0868427673.wav,0
0607736566.wav,0
0749274451.wav,0
0148956152.wav,0
0527304442.wav,0
0940533317.wav,0
0517506168.wav,0
0584748721.wav,0
0467536370.wav,0
0784512871.wav,0
0617180270.wav,0
0492292042.wav,0
0557971360.wav,0
0110331445.wav,0
0212500578.wav,0
0790310608.wav,0
0648254881.wav,0
0856038726.wav,0
0494969385.wav,0
0576904548.wav,0
0584738988.wav,0
0898829609.wav,0
0384238274.wav,0
0666122224.wav,0
0354792922.wav,0
0553479537.wav,0
0594155140.wav,0
0178438811.wav,0
0321592816.wav,0
0414299208.wav,0
0794603691.wav,0
0661917600.wav,0
0112657169.wav,0
0594755666.wav,0
0580269878.wav,0
0286647244.wav,0
0666097944.wav,0
0664251699.wav,0
0612057489.wav,0
0614728144.wav,0
0805076823.wav,0
0964602391.wav,0
0126634595.wav,0
0965755895.wav,0
0949047118.wav,0
0697755795.wav,0
0871160012.wav,0
0504946338.wav,0
0689772491.wav,0
0100008552.wav,0
0954681202.wav,0
0658635233.wav,0
0254720102.wav,0
0369495848.wav,0
0216452516.wav,0
0627250033.wav,0
0172997426.wav,0
0184040303.wav,0
0136231720.wav,0
0216935159.wav,0
0610136876.wav,0
0353207244.wav,0
0839711288.wav,0
0904709674.wav,0
0359573146.wav,0
0685990360.wav,0
0221199405.wav,0
0826175163.wav,0
0344898306.wav,0
0820795123.wav,0
0829941517.wav,0
0678367264.wav,0
0823812461.wav,0
0675203172.wav,0
0759586133.wav,0
0776761449.wav,0
0754128485.wav,0
0833306502.wav,0
0521605980.wav,0
0513374855.wav,0
0847694337.wav,0
0621200212.wav,0
0897006872.wav,0
0262632768.wav,0
0806581796.wav,0
0615691857.wav,0
0194409595.wav,0
0656154510.wav,0
0808979089.wav,0
0163240894.wav,0
0420256591.wav,0
0700833777.wav,0
0700161707.wav,0
0796321715.wav,0
0334964249.wav,0
0833374066.wav,0
0226508238.wav,0
0213350007.wav,0
0901329104.wav,0
0390600258.wav,0
0800008975.wav,0
0213020168.wav,0
0989205386.wav,0
0671389794.wav,0
0804679606.wav,0
0317993604.wav,0
0720578988.wav,0
0310949037.wav,0
0589130996.wav,0
0603966316.wav,0
0559712881.wav,0
0238536830.wav,0
0539700116.wav,0
0343299014.wav,0
0262485425.wav,0
0488883770.wav,0
0894821711.wav,0
0495215957.wav,0
0174291873.wav,0
0492770379.wav,0
0346872953.wav,0
0255360183.wav,0
0113081182.wav,0
0497651944.wav,0
0680984603.wav,0
0887423038.wav,0
0279559340.wav,0
0102576838.wav,0
0905419431.wav,0
0668885613.wav,0
0650742759.wav,0
0814911803.wav,0
0647303034.wav,0
0116445634.wav,0
0240064938.wav,0
0324687448.wav,0
0385566520.wav,0
0451816244.wav,0
0485433407.wav,0
0825713393.wav,0
0990698367.wav,0
0260435670.wav,0
0103595117.wav,0
0907499158.wav,0
0291948971.wav,0
0792489448.wav,0
0762454860.wav,0
0930463357.wav,0
0870522857.wav,0
0623981775.wav,0
0105572809.wav,0
0386560340.wav,0
0878573244.wav,0
0800662504.wav,0
0917030776.wav,0
0625318051.wav,0
0503034069.wav,0
0359307179.wav,0
0805761910.wav,0
0363767508.wav,0
0555322757.wav,0
0843065083.wav,0
0667780274.wav,0
0500226794.wav,0
0272341776.wav,0
0753980548.wav,0
0182053435.wav,0
0407314030.wav,0
0246876006.wav,0
0615780457.wav,0
0492795212.wav,0
0618476556.wav,0
0429711753.wav,0
0211163949.wav,0
0556183841.wav,0
0852465519.wav,0
0939574659.wav,0
0713435155.wav,0
0961573019.wav,0
0466112429.wav,0
0705182344.wav,0
0172622645.wav,0
0169426269.wav,0
0436997080.wav,0
0258414316.wav,0
0948569569.wav,0
0672488324.wav,0
0149234844.wav,0
0784357980.wav,0
0244310937.wav,0
0781634443.wav,0
0690029435.wav,0
0551494619.wav,0
0339920319.wav,0
0688498988.wav,0
0728185812.wav,0
0120297535.wav,0
0242785916.wav,0
0548443059.wav,0
0831449761.wav,0
0822434431.wav,0
0737242625.wav,0
0587803693.wav,0
0333088624.wav,0
0316888077.wav,0
0838059253.wav,0
0328887189.wav,0
0109593127.wav,0
0210429256.wav,0
0829637774.wav,0
0956008312.wav,0
0530243004.wav,0
0430481371.wav,0
0244172146.wav,0
0241443122.wav,0
0185376010.wav,0
0996011645.wav,0
0975473768.wav,0
0447427782.wav,0
0191242325.wav,0
0861007055.wav,0
0895977239.wav,0
0509316268.wav,0
0977683467.wav,0
0713870903.wav,0
0289647716.wav,0
0246249904.wav,0
0894135637.wav,0
0683718388.wav,0
0781169838.wav,0
0327189228.wav,0
0892194891.wav,0
0809609812.wav,0
0251294826.wav,0
0461958204.wav,0
0688856135.wav,0
0862540138.wav,0
0151737073.wav,0
0844702843.wav,0
0521370582.wav,0
0957224408.wav,0
0892035255.wav,0
0848431254.wav,0
0810483755.wav,0
0325729825.wav,0
0855812261.wav,0
0952902520.wav,0
0404817340.wav,0
0295052093.wav,0
0542107024.wav,0
0639500724.wav,0
0333708053.wav,0
0950379118.wav,0
0405354095.wav,0
0505018772.wav,0
0126776834.wav,0
0693594385.wav,0
0610475865.wav,0
0371582931.wav,0
0615083366.wav,0
0146825051.wav,0
0134909016.wav,0
0885179152.wav,0
0500639992.wav,0
0599904235.wav,0
0209313199.wav,0
0917664126.wav,0
0455204373.wav,0
0761856570.wav,0
0357594147.wav,0
0627014484.wav,0
0782357001.wav,0
0760163250.wav,0
0304085354.wav,0
0929141679.wav,0
0892513156.wav,0
0712778505.wav,0
0464666491.wav,0
0448887700.wav,0
0913125061.wav,0
0338267693.wav,0
0979926473.wav,0
0469589165.wav,0
0537960085.wav,0
0845532192.wav,0
0881966424.wav,0
0569790545.wav,0
0347235627.wav,0
0333747015.wav,0
0735008431.wav,0
0645083241.wav,0
0908811315.wav,0
0350177443.wav,0
0217446903.wav,0
0344621120.wav,0
0282087872.wav,0
0341705151.wav,0
0905996691.wav,0
0318119894.wav,0
0231135481.wav,0
0732768110.wav,0
0159170553.wav,0
0321273673.wav,0
0599176025.wav,0
0537546619.wav,0
0680245514.wav,0
0593946818.wav,0
0975533177.wav,0
0798198794.wav,0
0800363932.wav,0
0489220948.wav,0
0813969694.wav,0
0978967871.wav,0
0393395717.wav,0
0434153228.wav,0
0512361838.wav,0
0810235064.wav,0
0516541976.wav,0
0479228032.wav,0
0432549849.wav,0
0568902665.wav,0
0427795913.wav,0
0950031422.wav,0
0405645107.wav,0
0766950117.wav,0
0944887525.wav,0
0190052096.wav,0
0428291350.wav,0
0116752186.wav,0
0380015095.wav,0
0670404286.wav,0
0654978331.wav,0
0748052129.wav,0
0747241101.wav,0
0184756620.wav,0
0169122470.wav,0
0565495404.wav,0
0552602840.wav,0
0359963949.wav,0
0114737873.wav,0
0352642664.wav,0
0222493106.wav,0
0259600010.wav,0
0848481500.wav,0
0232650996.wav,0
0475110174.wav,0
0288914646.wav,0
0648798838.wav,0
0385611152.wav,0
0608655059.wav,0
0314992620.wav,0
0318681307.wav,0
0593163388.wav,0
0716026071.wav,0
0357916891.wav,0
0157650584.wav,0
0718117121.wav,0
0216902405.wav,0
0439418871.wav,0
0467346166.wav,0
0992293615.wav,0
0770959145.wav,0
0734788339.wav,0
0249543070.wav,0
0193375802.wav,0
0362312010.wav,0
0397425786.wav,0
0938894240.wav,0
0120653328.wav,0
0313143168.wav,0
0751041299.wav,0
0575763476.wav,0
0336829799.wav,0
0129525753.wav,0
0603646592.wav,0
0904895638.wav,0
0380750338.wav,0
0497774111.wav,0
0338685077.wav,0
0266122313.wav,0
0172014759.wav,0
0219782405.wav,0
0204101528.wav,0
0789260867.wav,0
0158264792.wav,0
0675999530.wav,0
0886872482.wav,0
0526713960.wav,0
0413379689.wav,0
0827088460.wav,0
0283946485.wav,0
0472900467.wav,0
0568763241.wav,0
0723973647.wav,0
0952433544.wav,0
0235765301.wav,0
0781974524.wav,0
0328157413.wav,0
0682189888.wav,0
0165620719.wav,0
0610353615.wav,0
0818705450.wav,0
0173444179.wav,0
0962736250.wav,0
0890524882.wav,0
0962251607.wav,0
0989875100.wav,0
0528382146.wav,0
0319615575.wav,0
0614175896.wav,0
0506303805.wav,0
0245435718.wav,0
0245725406.wav,0
0823157113.wav,0
0898775051.wav,0
0657477954.wav,0
0749355272.wav,0
0144302506.wav,0
0832111783.wav,0
0299896936.wav,0
0169656154.wav,0
0586319561.wav,0
0993781987.wav,0
0421279379.wav,0
0992583325.wav,0
0676482525.wav,0
0649393936.wav,0
0300959655.wav,0
0433633086.wav,0
0359967672.wav,0
0810898220.wav,0
0115168130.wav,0
0282109230.wav,0
0412798027.wav,0
0600750581.wav,0
0105222250.wav,0
0820119126.wav,0
0720831276.wav,0
0737338441.wav,0
0265475707.wav,0
0268099585.wav,0
0758029436.wav,0
0701536971.wav,0
0163407513.wav,0
0526774267.wav,0
0256164876.wav,0
0721324606.wav,0
0520966972.wav,0
0764920182.wav,0
0782853022.wav,0
0780997130.wav,0
0585998596.wav,0
0620021126.wav,0
0200924731.wav,0
0781102003.wav,0
0993389038.wav,0
0375830956.wav,0
0783604072.wav,0
0951529270.wav,0
0141736407.wav,0
0148378366.wav,0
0727949366.wav,0
0977361603.wav,0
0768033080.wav,0
0535883371.wav,0
0332168857.wav,0
0434739841.wav,0
0642751030.wav,0
0239136575.wav,0
0963372979.wav,0
0326903065.wav,0
0853021355.wav,0
0855930960.wav,0
0679720747.wav,0
0132190484.wav,0
0526063794.wav,0
0142775376.wav,0
0901724577.wav,0
0562743221.wav,0
0201679469.wav,0
0269510235.wav,0
0624154091.wav,0
0526592488.wav,0
0147661617.wav,0
0913923865.wav,0
0513846333.wav,0
0669726210.wav,0
0994458668.wav,0
0850405095.wav,0
0888027255.wav,0
0972477228.wav,0
0268061305.wav,0
0899110750.wav,0
0211826854.wav,0
0212607018.wav,0
0637323321.wav,0
0305335002.wav,0
0447860835.wav,0
0423703174.wav,0
0972728349.wav,0
0216219352.wav,0
0705289090.wav,0
0200055823.wav,0
0398135614.wav,0
0950716066.wav,0
0169603748.wav,0
0610247105.wav,0
0196925211.wav,0
0737708479.wav,0
0555670216.wav,0
0128107596.wav,0
0314235116.wav,0
0963315138.wav,0
0709991805.wav,0
0917854263.wav,0
0164135696.wav,0
0961216755.wav,0
0498033273.wav,0
0838895765.wav,0
0768669268.wav,0
0641935986.wav,0
0924075822.wav,0
0595396799.wav,0
0809834782.wav,0
0905380387.wav,0
0125941072.wav,0
0833403398.wav,0
0511693306.wav,0
0417625649.wav,0
0184819971.wav,0
0119398869.wav,0
0363853139.wav,0
0809383393.wav,0
0709104115.wav,0
0446163810.wav,0
0765519351.wav,0
0751854550.wav,0
0882009007.wav,0
0894424641.wav,0
0812203832.wav,0
0131754473.wav,0
0380394916.wav,0
0636325572.wav,0
0988149261.wav,0
0436870398.wav,0
0143703029.wav,0
0421415731.wav,0
0557820604.wav,0
0713815597.wav,0
0268945460.wav,0
0608483790.wav,0
0468975094.wav,0
0968423982.wav,0
0873148208.wav,0
0958408744.wav,0
0164101499.wav,0
0929327297.wav,0
0989992079.wav,0
0822009787.wav,0
0591479363.wav,0
0258700591.wav,0
0279076925.wav,0
0122931038.wav,0
0432812862.wav,0
0405893334.wav,0
0345212773.wav,0
0127887001.wav,0
0668799877.wav,0
0834112711.wav,0
0495535012.wav,0
0898153531.wav,0
0942352304.wav,0
0407156516.wav,0
0249912295.wav,0
0842593972.wav,0
0938223294.wav,0
0734516929.wav,0
0609877647.wav,0
0228922294.wav,0
0108220810.wav,0
0163909623.wav,0
0445991250.wav,0
0960553364.wav,0
0174296237.wav,0
0576234484.wav,0
0337199021.wav,0
0442055114.wav,0
0223783525.wav,0
0155544769.wav,0
0370667637.wav,0
0853825044.wav,0
0919362880.wav,0
0951373700.wav,0
0219672650.wav,0
0898814051.wav,0
0283616959.wav,0
0920386892.wav,0
0216053566.wav,0
0467988089.wav,0
0690594653.wav,0
0869729159.wav,0
0621603432.wav,0
0704358315.wav,0
0869760058.wav,0
0115163798.wav,0
0676775696.wav,0
0182958454.wav,0
0103725823.wav,0
0369264173.wav,0
0434936179.wav,0
0642150891.wav,0
0713042951.wav,0
0923824011.wav,0
0698396824.wav,0
0905342274.wav,0
0255489436.wav,0
0689974835.wav,0
0256870552.wav,0
0383999088.wav,0
0432197411.wav,0
0754806885.wav,0
0884434018.wav,0
0618408812.wav,0
0873786615.wav,0
0790974694.wav,0
0427555151.wav,0
0194451856.wav,0
0352177012.wav,0
0624971785.wav,0
0744909636.wav,0
0745838819.wav,0
0372944554.wav,0
0258392087.wav,0
0841990795.wav,0
0766576766.wav,0
0167150781.wav,0
0686770066.wav,0
0575979798.wav,0
0783373864.wav,0
0358389908.wav,0
0536489009.wav,0
0899500979.wav,0
0943119196.wav,0
0814180753.wav,0
0494574466.wav,0
0834891974.wav,0
0301853950.wav,0
0299904139.wav,0
0833115131.wav,0
0462455568.wav,0
0567960173.wav,0
0919795279.wav,0
0531900318.wav,0
0690789889.wav,0
0722340393.wav,0
0876939850.wav,0
0491694755.wav,0
0151191254.wav,0
0803269490.wav,0
0384731776.wav,0
0694477847.wav,0
0323339102.wav,0
0521584640.wav,0
0856601069.wav,0
0760854725.wav,0
0329675124.wav,0
0157025537.wav,0
0562528639.wav,0
0758575672.wav,0
0664889667.wav,0
0975809952.wav,0
0695135009.wav,0
0474515264.wav,0
0960268735.wav,0
0630903242.wav,0
0211838983.wav,0
0995211709.wav,0
0885525076.wav,0
0800792837.wav,0
0350379633.wav,0
0227928025.wav,0
0474391455.wav,0
0630435761.wav,0
0154908982.wav,0
0186594055.wav,0
0371849880.wav,0
0187735482.wav,0
0590315715.wav,0
0585520308.wav,0
0220396835.wav,0
0251757176.wav,0
0129897668.wav,0
0469206636.wav,0
0902516907.wav,0
0198066124.wav,0
0932607868.wav,0
0591236642.wav,0
0280110333.wav,0
0328359329.wav,0
0685770025.wav,0
0433726337.wav,0
0254785453.wav,0
0326848635.wav,0
0181971353.wav,0
0361428691.wav,0
0763131562.wav,0
0862547680.wav,0
0167445315.wav,0
0758478552.wav,0
0535159718.wav,0
0351563272.wav,0
0376443738.wav,0
0464670724.wav,0
0660238741.wav,0
0484884666.wav,0
0425338666.wav,0
0530904284.wav,0
0523499199.wav,0
0924630324.wav,0
0535164429.wav,0
0660672064.wav,0
0867238387.wav,0
0542980962.wav,0
0965741348.wav,0
0531480323.wav,0
0181485125.wav,0
0598810183.wav,0
0544547995.wav,0
0950135523.wav,0
0445611068.wav,0
0651345811.wav,0
0868554936.wav,0
0991222034.wav,0
0573759737.wav,0
0428418129.wav,0
0583654635.wav,0
0170104654.wav,0
0222043950.wav,0
0798907962.wav,0
0456042915.wav,0
0680628747.wav,0
0664576868.wav,0
0260683506.wav,0
0915830759.wav,0
0581086533.wav,0
0603375433.wav,0
0168724634.wav,0
0291830835.wav,0
0972726511.wav,0
