audio_file,Label
0576058243.wav,Canonical
0629410225.wav,Canonical
0366265033.wav,Canonical
0533059670.wav,Canonical
0759475482.wav,Canonical
0506136975.wav,Canonical
0774642257.wav,Canonical
0448631670.wav,Canonical
0784808413.wav,Canonical
0781740736.wav,Canonical
0984839546.wav,Canonical
0993085029.wav,Canonical
0270610496.wav,Canonical
0959292488.wav,Canonical
0108191583.wav,Canonical
0927260517.wav,Canonical
0380720478.wav,Canonical
0940996131.wav,Canonical
0470279363.wav,Canonical
0983469592.wav,Canonical
0318153530.wav,Canonical
0305735561.wav,Canonical
0172255742.wav,Canonical
0343352306.wav,Canonical
0337141960.wav,Canonical
0336497861.wav,Canonical
0288224454.wav,Canonical
0631735755.wav,Canonical
0276403749.wav,Canonical
0196965552.wav,Canonical
0104417613.wav,Canonical
0914888206.wav,Canonical
0716301346.wav,Canonical
0881155942.wav,Canonical
0374295855.wav,Canonical
0141806994.wav,Canonical
0895864550.wav,Canonical
0994331384.wav,Canonical
0192132711.wav,Canonical
0309127178.wav,Canonical
0298154081.wav,Canonical
0535784598.wav,Canonical
0420329238.wav,Canonical
0475236144.wav,Canonical
0315729720.wav,Canonical
0307835803.wav,Canonical
0987911438.wav,Canonical
0437093954.wav,Canonical
0115230434.wav,Canonical
0284790410.wav,Canonical
0321789933.wav,Canonical
0305873690.wav,Canonical
0411596085.wav,Canonical
0619895377.wav,Canonical
0554488903.wav,Canonical
0125833292.wav,Canonical
0608045821.wav,Canonical
0546756029.wav,Canonical
0954348323.wav,Canonical
0102385407.wav,Canonical
0768417411.wav,Canonical
0131495000.wav,Canonical
0308089707.wav,Canonical
0272840321.wav,Canonical
0256793155.wav,Canonical
0631784007.wav,Canonical
0210957094.wav,Canonical
0326129009.wav,Canonical
0158626659.wav,Canonical
0622223732.wav,Canonical
0287888777.wav,Canonical
0913417272.wav,Canonical
0754159214.wav,Canonical
0264619486.wav,Canonical
0470239115.wav,Canonical
0782711224.wav,Canonical
0507244913.wav,Canonical
0146209683.wav,Canonical
0786517741.wav,Canonical
0859947748.wav,Canonical
0113671286.wav,Canonical
0341601343.wav,Canonical
0433758160.wav,Canonical
0395489938.wav,Canonical
0433494619.wav,Canonical
0888664665.wav,Canonical
0305290582.wav,Canonical
0472556966.wav,Canonical
0779546134.wav,Canonical
0251448365.wav,Canonical
0896109565.wav,Canonical
0601487817.wav,Canonical
0435459241.wav,Canonical
0150468848.wav,Canonical
0809867653.wav,Canonical
0352910169.wav,Canonical
0776758525.wav,Canonical
0865524293.wav,Canonical
0640233910.wav,Canonical
0864400743.wav,Canonical
0202749358.wav,Canonical
0690914485.wav,Canonical
0211163894.wav,Canonical
0250997636.wav,Canonical
0949825968.wav,Canonical
0239229428.wav,Canonical
0632312709.wav,Canonical
0431702474.wav,Canonical
0724261195.wav,Canonical
0469506580.wav,Canonical
0687551580.wav,Canonical
0959580338.wav,Canonical
0172265631.wav,Canonical
0829004922.wav,Canonical
0488205411.wav,Canonical
0200441655.wav,Canonical
0854195712.wav,Canonical
0386438240.wav,Canonical
0339514857.wav,Canonical
0327683956.wav,Canonical
0632245517.wav,Canonical
0722912799.wav,Canonical
0891455831.wav,Canonical
0940782632.wav,Canonical
0652922012.wav,Canonical
0488891055.wav,Canonical
0782959181.wav,Canonical
0666570015.wav,Canonical
0931952630.wav,Canonical
0116016276.wav,Canonical
0577098539.wav,Canonical
0910399205.wav,Canonical
0875517454.wav,Canonical
0329283949.wav,Canonical
0430084024.wav,Canonical
0456130945.wav,Canonical
0233401748.wav,Canonical
0326737185.wav,Canonical
0827161962.wav,Canonical
0847810196.wav,Canonical
0212405434.wav,Canonical
0228677278.wav,Canonical
0167393492.wav,Canonical
0763671372.wav,Canonical
0596457200.wav,Canonical
0955812850.wav,Canonical
0498852951.wav,Canonical
0273860867.wav,Canonical
0782791125.wav,Canonical
0551524449.wav,Canonical
0908732142.wav,Canonical
0134038166.wav,Canonical
0931217968.wav,Canonical
0888229276.wav,Canonical
0534687845.wav,Canonical
0335370510.wav,Canonical
0805535333.wav,Canonical
0344438954.wav,Canonical
0865526845.wav,Canonical
0940666787.wav,Canonical
0862022528.wav,Canonical
0154912856.wav,Canonical
0470738226.wav,Canonical
0930705527.wav,Canonical
0155605962.wav,Canonical
0403156359.wav,Canonical
0308402025.wav,Canonical
0645582278.wav,Canonical
0175689608.wav,Canonical
0583776919.wav,Canonical
0244462684.wav,Canonical
0800317383.wav,Canonical
0583805852.wav,Canonical
0882021758.wav,Canonical
0474325635.wav,Canonical
0494775847.wav,Canonical
0578046720.wav,Canonical
0914710969.wav,Canonical
0444409144.wav,Canonical
0845963140.wav,Canonical
0386163495.wav,Canonical
0227137136.wav,Canonical
0419648664.wav,Canonical
0675955090.wav,Canonical
0756764041.wav,Canonical
0652191429.wav,Canonical
0226074564.wav,Canonical
0994863598.wav,Canonical
0570900894.wav,Canonical
0495655788.wav,Canonical
0337479120.wav,Canonical
0731021291.wav,Canonical
0521399849.wav,Canonical
0851797489.wav,Canonical
0620148576.wav,Canonical
0900636208.wav,Canonical
0112230971.wav,Canonical
0749658792.wav,Canonical
0778931595.wav,Canonical
0502830777.wav,Canonical
0709773438.wav,Canonical
0229771702.wav,Canonical
0204192287.wav,Canonical
0734052167.wav,Canonical
0761765544.wav,Canonical
0206533905.wav,Canonical
0102350780.wav,Canonical
0943944562.wav,Canonical
0908399287.wav,Canonical
0227882646.wav,Canonical
0863398498.wav,Canonical
0748785837.wav,Canonical
0509018423.wav,Canonical
0539924256.wav,Canonical
0116326575.wav,Canonical
0792704091.wav,Canonical
0148739306.wav,Canonical
0994157667.wav,Canonical
0487840393.wav,Canonical
0692986830.wav,Canonical
0479394931.wav,Canonical
0129137937.wav,Canonical
0602298595.wav,Canonical
0268121609.wav,Canonical
0552815169.wav,Canonical
0524609966.wav,Canonical
0375094989.wav,Canonical
0922139948.wav,Canonical
0697804597.wav,Canonical
0931101288.wav,Canonical
0961186966.wav,Canonical
0632787927.wav,Canonical
0522069082.wav,Canonical
0195873885.wav,Canonical
0842363194.wav,Canonical
0559189799.wav,Canonical
0659247667.wav,Canonical
0849848954.wav,Canonical
0923909054.wav,Canonical
0668005270.wav,Canonical
0322131578.wav,Canonical
0818902786.wav,Canonical
0679386490.wav,Canonical
0528459901.wav,Canonical
0863353292.wav,Canonical
0173651284.wav,Canonical
0626783087.wav,Canonical
0198787033.wav,Canonical
0436585673.wav,Canonical
0273084108.wav,Canonical
0681333382.wav,Canonical
0560593502.wav,Canonical
0709654230.wav,Canonical
0468442059.wav,Canonical
0264001594.wav,Canonical
0604051286.wav,Canonical
0577803828.wav,Canonical
0147811305.wav,Canonical
0359233677.wav,Canonical
0597986230.wav,Canonical
0446278124.wav,Canonical
0699709756.wav,Canonical
0165435567.wav,Canonical
0482540641.wav,Canonical
0456865486.wav,Canonical
0919191825.wav,Canonical
0759056296.wav,Canonical
0777431296.wav,Canonical
0481029594.wav,Canonical
0295495281.wav,Canonical
0914691989.wav,Canonical
0723008602.wav,Canonical
0892540626.wav,Canonical
0220822349.wav,Canonical
0678326344.wav,Canonical
0582331491.wav,Canonical
0488276091.wav,Canonical
0257446526.wav,Canonical
0579900486.wav,Canonical
0415931682.wav,Canonical
0192073394.wav,Canonical
0768605463.wav,Canonical
0895325225.wav,Canonical
0419217155.wav,Canonical
0776894027.wav,Canonical
0627887507.wav,Canonical
0156340955.wav,Canonical
0245326562.wav,Canonical
0802561931.wav,Canonical
0621503486.wav,Canonical
0936896727.wav,Canonical
0509809428.wav,Canonical
0233404377.wav,Canonical
0779134886.wav,Canonical
0573327380.wav,Canonical
0405519944.wav,Canonical
0692475055.wav,Canonical
0868427673.wav,Canonical
0607736566.wav,Canonical
0749274451.wav,Canonical
0148956152.wav,Canonical
0527304442.wav,Canonical
0940533317.wav,Canonical
0517506168.wav,Canonical
0584748721.wav,Canonical
0467536370.wav,Canonical
0784512871.wav,Canonical
0617180270.wav,Canonical
0492292042.wav,Canonical
0557971360.wav,Canonical
0110331445.wav,Canonical
0212500578.wav,Canonical
0790310608.wav,Canonical
0648254881.wav,Canonical
0856038726.wav,Canonical
0494969385.wav,Canonical
0576904548.wav,Canonical
0584738988.wav,Canonical
0898829609.wav,Canonical
0384238274.wav,Canonical
0666122224.wav,Canonical
0354792922.wav,Canonical
0553479537.wav,Canonical
0594155140.wav,Canonical
0178438811.wav,Canonical
0321592816.wav,Canonical
0414299208.wav,Canonical
0794603691.wav,Canonical
0661917600.wav,Canonical
0112657169.wav,Canonical
0594755666.wav,Canonical
0580269878.wav,Canonical
0286647244.wav,Canonical
0666097944.wav,Canonical
0664251699.wav,Canonical
0612057489.wav,Canonical
0614728144.wav,Canonical
0805076823.wav,Canonical
0964602391.wav,Canonical
0126634595.wav,Canonical
0965755895.wav,Canonical
0949047118.wav,Canonical
0697755795.wav,Canonical
0871160012.wav,Canonical
0504946338.wav,Canonical
0689772491.wav,Canonical
0100008552.wav,Canonical
0954681202.wav,Canonical
0658635233.wav,Canonical
0254720102.wav,Canonical
0369495848.wav,Canonical
0216452516.wav,Canonical
0627250033.wav,Canonical
0172997426.wav,Canonical
0184040303.wav,Canonical
0136231720.wav,Canonical
0216935159.wav,Canonical
0610136876.wav,Canonical
0353207244.wav,Canonical
0839711288.wav,Canonical
0904709674.wav,Canonical
0359573146.wav,Canonical
0685990360.wav,Canonical
0221199405.wav,Canonical
0826175163.wav,Canonical
0344898306.wav,Canonical
0820795123.wav,Canonical
0829941517.wav,Canonical
0678367264.wav,Canonical
0823812461.wav,Canonical
0675203172.wav,Canonical
0759586133.wav,Canonical
0776761449.wav,Canonical
0754128485.wav,Canonical
0833306502.wav,Canonical
0521605980.wav,Canonical
0513374855.wav,Canonical
0847694337.wav,Canonical
0621200212.wav,Canonical
0897006872.wav,Canonical
0262632768.wav,Canonical
0806581796.wav,Canonical
0615691857.wav,Canonical
0194409595.wav,Canonical
0656154510.wav,Canonical
0808979089.wav,Canonical
0163240894.wav,Canonical
0420256591.wav,Canonical
0700833777.wav,Canonical
0700161707.wav,Canonical
0796321715.wav,Canonical
0334964249.wav,Canonical
0833374066.wav,Canonical
0226508238.wav,Canonical
0213350007.wav,Canonical
0901329104.wav,Canonical
0390600258.wav,Canonical
0800008975.wav,Canonical
0213020168.wav,Canonical
0989205386.wav,Canonical
0671389794.wav,Canonical
0804679606.wav,Canonical
0317993604.wav,Canonical
0720578988.wav,Canonical
0310949037.wav,Canonical
0589130996.wav,Canonical
0603966316.wav,Canonical
0559712881.wav,Canonical
0238536830.wav,Canonical
0539700116.wav,Canonical
0343299014.wav,Canonical
0262485425.wav,Canonical
0488883770.wav,Canonical
0894821711.wav,Canonical
0495215957.wav,Canonical
0174291873.wav,Canonical
0492770379.wav,Canonical
0346872953.wav,Canonical
0255360183.wav,Canonical
0113081182.wav,Canonical
0497651944.wav,Canonical
0680984603.wav,Canonical
0887423038.wav,Canonical
0279559340.wav,Canonical
0102576838.wav,Canonical
0905419431.wav,Canonical
0668885613.wav,Canonical
0650742759.wav,Canonical
0814911803.wav,Canonical
0647303034.wav,Canonical
0116445634.wav,Canonical
0240064938.wav,Canonical
0324687448.wav,Canonical
0385566520.wav,Canonical
0451816244.wav,Canonical
0485433407.wav,Canonical
0825713393.wav,Canonical
0990698367.wav,Canonical
0260435670.wav,Canonical
0103595117.wav,Canonical
0907499158.wav,Canonical
0291948971.wav,Canonical
0792489448.wav,Canonical
0762454860.wav,Canonical
0930463357.wav,Canonical
0870522857.wav,Canonical
0623981775.wav,Canonical
0105572809.wav,Canonical
0386560340.wav,Canonical
0878573244.wav,Canonical
0800662504.wav,Canonical
0917030776.wav,Canonical
0625318051.wav,Canonical
0503034069.wav,Canonical
0359307179.wav,Canonical
0805761910.wav,Canonical
0363767508.wav,Canonical
0555322757.wav,Canonical
0843065083.wav,Canonical
0667780274.wav,Canonical
0500226794.wav,Canonical
0272341776.wav,Canonical
0753980548.wav,Canonical
0182053435.wav,Canonical
0407314030.wav,Canonical
0246876006.wav,Canonical
0615780457.wav,Canonical
0492795212.wav,Canonical
0618476556.wav,Canonical
0429711753.wav,Canonical
0211163949.wav,Canonical
0556183841.wav,Canonical
0852465519.wav,Canonical
0939574659.wav,Canonical
0713435155.wav,Canonical
0961573019.wav,Canonical
0466112429.wav,Canonical
0705182344.wav,Canonical
0172622645.wav,Canonical
0169426269.wav,Canonical
0436997080.wav,Canonical
0258414316.wav,Canonical
0948569569.wav,Canonical
0672488324.wav,Canonical
0149234844.wav,Canonical
0784357980.wav,Canonical
0244310937.wav,Canonical
0781634443.wav,Canonical
0690029435.wav,Canonical
0551494619.wav,Canonical
0339920319.wav,Canonical
0688498988.wav,Canonical
0728185812.wav,Canonical
0120297535.wav,Canonical
0242785916.wav,Canonical
0548443059.wav,Canonical
0831449761.wav,Canonical
0822434431.wav,Canonical
0737242625.wav,Canonical
0587803693.wav,Canonical
0333088624.wav,Canonical
0316888077.wav,Canonical
0838059253.wav,Canonical
0328887189.wav,Canonical
0109593127.wav,Canonical
0210429256.wav,Canonical
0829637774.wav,Canonical
0956008312.wav,Canonical
0530243004.wav,Canonical
0430481371.wav,Canonical
0244172146.wav,Canonical
0241443122.wav,Canonical
0185376010.wav,Canonical
0996011645.wav,Canonical
0975473768.wav,Canonical
0447427782.wav,Canonical
0191242325.wav,Canonical
0861007055.wav,Canonical
0895977239.wav,Canonical
0509316268.wav,Canonical
0977683467.wav,Canonical
0713870903.wav,Canonical
0289647716.wav,Canonical
0246249904.wav,Canonical
0894135637.wav,Canonical
0683718388.wav,Canonical
0781169838.wav,Canonical
0327189228.wav,Canonical
0892194891.wav,Canonical
0809609812.wav,Canonical
0251294826.wav,Canonical
0461958204.wav,Canonical
0688856135.wav,Canonical
0862540138.wav,Canonical
0151737073.wav,Canonical
0844702843.wav,Canonical
0521370582.wav,Canonical
0957224408.wav,Canonical
0892035255.wav,Canonical
0848431254.wav,Canonical
0810483755.wav,Canonical
0325729825.wav,Canonical
0855812261.wav,Canonical
0952902520.wav,Canonical
0404817340.wav,Canonical
0295052093.wav,Canonical
0542107024.wav,Canonical
0639500724.wav,Canonical
0333708053.wav,Canonical
0950379118.wav,Canonical
0405354095.wav,Canonical
0505018772.wav,Canonical
0126776834.wav,Canonical
0693594385.wav,Canonical
0610475865.wav,Canonical
0371582931.wav,Canonical
0615083366.wav,Canonical
0146825051.wav,Canonical
0134909016.wav,Canonical
0885179152.wav,Canonical
0500639992.wav,Canonical
0599904235.wav,Canonical
0209313199.wav,Canonical
0917664126.wav,Canonical
0455204373.wav,Canonical
0761856570.wav,Canonical
0357594147.wav,Canonical
0627014484.wav,Canonical
0782357001.wav,Canonical
0760163250.wav,Canonical
0304085354.wav,Canonical
0929141679.wav,Canonical
0892513156.wav,Canonical
0712778505.wav,Canonical
0464666491.wav,Canonical
0448887700.wav,Canonical
0913125061.wav,Canonical
0338267693.wav,Canonical
0979926473.wav,Canonical
0469589165.wav,Canonical
0537960085.wav,Canonical
0845532192.wav,Canonical
0881966424.wav,Canonical
0569790545.wav,Canonical
0347235627.wav,Canonical
0333747015.wav,Canonical
0735008431.wav,Canonical
0645083241.wav,Canonical
0908811315.wav,Canonical
0350177443.wav,Canonical
0217446903.wav,Canonical
0344621120.wav,Canonical
0282087872.wav,Canonical
0341705151.wav,Canonical
0905996691.wav,Canonical
0318119894.wav,Canonical
0231135481.wav,Canonical
0732768110.wav,Canonical
0159170553.wav,Canonical
0321273673.wav,Canonical
0599176025.wav,Canonical
0537546619.wav,Canonical
0680245514.wav,Canonical
0593946818.wav,Canonical
0975533177.wav,Canonical
0798198794.wav,Canonical
0800363932.wav,Canonical
0489220948.wav,Canonical
0813969694.wav,Canonical
0978967871.wav,Canonical
0393395717.wav,Canonical
0434153228.wav,Canonical
0512361838.wav,Canonical
0810235064.wav,Canonical
0516541976.wav,Canonical
0479228032.wav,Canonical
0432549849.wav,Canonical
0568902665.wav,Canonical
0427795913.wav,Canonical
0950031422.wav,Canonical
0405645107.wav,Canonical
0766950117.wav,Canonical
0944887525.wav,Canonical
0190052096.wav,Canonical
0428291350.wav,Canonical
0116752186.wav,Canonical
0380015095.wav,Canonical
0670404286.wav,Canonical
0654978331.wav,Canonical
0748052129.wav,Canonical
0747241101.wav,Canonical
0184756620.wav,Canonical
0169122470.wav,Canonical
0565495404.wav,Canonical
0552602840.wav,Canonical
0359963949.wav,Canonical
0114737873.wav,Canonical
0352642664.wav,Canonical
0222493106.wav,Canonical
0259600010.wav,Canonical
0848481500.wav,Canonical
0232650996.wav,Canonical
0475110174.wav,Canonical
0288914646.wav,Canonical
0648798838.wav,Canonical
0385611152.wav,Canonical
0608655059.wav,Canonical
0314992620.wav,Canonical
0318681307.wav,Canonical
0593163388.wav,Canonical
0716026071.wav,Canonical
0357916891.wav,Canonical
0157650584.wav,Canonical
0718117121.wav,Canonical
0216902405.wav,Canonical
0439418871.wav,Canonical
0467346166.wav,Canonical
0992293615.wav,Canonical
0770959145.wav,Canonical
0734788339.wav,Canonical
0249543070.wav,Canonical
0193375802.wav,Canonical
0362312010.wav,Canonical
0397425786.wav,Canonical
0938894240.wav,Canonical
0120653328.wav,Canonical
0313143168.wav,Canonical
0751041299.wav,Canonical
0575763476.wav,Canonical
0336829799.wav,Canonical
0129525753.wav,Canonical
0603646592.wav,Canonical
0904895638.wav,Canonical
0380750338.wav,Canonical
0497774111.wav,Canonical
0338685077.wav,Canonical
0266122313.wav,Canonical
0172014759.wav,Canonical
0219782405.wav,Canonical
0204101528.wav,Canonical
0789260867.wav,Canonical
0158264792.wav,Canonical
0675999530.wav,Canonical
0886872482.wav,Canonical
0526713960.wav,Canonical
0413379689.wav,Canonical
0827088460.wav,Canonical
0283946485.wav,Canonical
0472900467.wav,Canonical
0568763241.wav,Canonical
0723973647.wav,Canonical
0952433544.wav,Canonical
0235765301.wav,Canonical
0781974524.wav,Canonical
0328157413.wav,Canonical
0682189888.wav,Canonical
0165620719.wav,Canonical
0610353615.wav,Canonical
0818705450.wav,Canonical
0173444179.wav,Canonical
0962736250.wav,Canonical
0890524882.wav,Canonical
0962251607.wav,Canonical
0989875100.wav,Canonical
0528382146.wav,Canonical
0319615575.wav,Canonical
0614175896.wav,Canonical
0506303805.wav,Canonical
0245435718.wav,Canonical
0245725406.wav,Canonical
0823157113.wav,Canonical
0898775051.wav,Canonical
0657477954.wav,Canonical
0749355272.wav,Canonical
0144302506.wav,Canonical
0832111783.wav,Canonical
0299896936.wav,Canonical
0169656154.wav,Canonical
0586319561.wav,Canonical
0993781987.wav,Canonical
0421279379.wav,Canonical
0992583325.wav,Canonical
0676482525.wav,Canonical
